Value,Player,pV,3V,rV,aV,sV,bV,toV,ft%V,fg%V
7.412971680007349,Jrue Holiday,1.03651505623868,1.1530394485909126,0.7853165819275196,1.7015294922357114,1.9517615422427272,0.7770391109685849,-0.8021223253908178,0.42645289471447567,0.38343987847955524
7.389101887523681,Brandon Ingram,1.7480211541652315,1.3067780417363675,1.3326584420588212,1.741099945543519,0.6505871807475758,1.1655586664528774,-1.4584042279833052,0.8564118883830185,0.04639079641957551
7.3766157563943295,Bam Adebayo,1.3050552766201298,0.0,1.5230382194957959,1.6280415075212125,1.1896451305098528,1.5540782219371698,-1.9167598424923438,0.39932539030951963,1.6941918524929926
7.347550842357127,Ja Morant,1.8505014563357225,0.61495437258182,0.4442194806862738,2.0049029675955667,0.6939596594640808,1.036052147958113,-1.3611772794510848,0.7937689925045627,1.270369044682071
7.27880384842803,Damian Lillard,1.8270773872681816,2.2841162410181886,0.8431104429351728,2.080275259610438,0.5948225652549264,0.4440223491249056,-1.750085073579966,1.6151545575548445,-0.6596898807586611
7.122516411629822,Seth Curry,1.1946275224445804,1.9217324143181873,0.42835449923319263,1.1475431459264103,0.7807046168970909,0.5827793332264387,-0.875042536789983,0.8055221344606763,1.1362952819132273
7.0958760934734935,John Wall,1.6162607656603145,0.768692965727275,0.9518988871848724,1.741099945543519,1.5614092337941818,1.5540782219371698,-2.4792871875716185,0.999620185226837,0.3821030759709429
7.075898889265332,Rudy Gobert,0.9750268749363855,0.0,2.49873457886029,0.5935567996171087,0.5204697445980606,3.885195554842925,-0.9479627481891483,-1.6092167349648263,1.160094819564537
6.918148524999736,LeBron James,1.677748946962609,1.383647338309095,1.6896205247531486,2.3346567451606277,1.1710569253456364,0.5827793332264387,-2.1146861305757922,-0.06548840958153195,0.2588132513995047
6.8991554606957575,Mitchell Robinson,0.606097787122618,0.0,1.5944306360346612,0.15828181323122897,1.6915266699436973,2.9138966661321932,-0.5104414797941568,-0.37571025803143715,0.8210736260569528
6.673799300610956,Kyle Lowry,1.3652885970795203,1.7570124930909141,0.9790959982472973,2.3516155108639736,1.3383507718235845,0.0,-1.9167598424923438,1.0980957716746806,-0.29889999967666975
6.608870398880012,Collin Sexton,1.765589205965887,1.22990874516364,0.4045570270535708,1.1079726926186029,1.4312917976446669,0.38851955548429246,-1.2396435937858092,0.45698986853820445,1.063685100196956
6.579688975928081,John Collins,1.2561157037468749,0.61495437258182,1.4278483307773087,0.5539863463093014,0.6505871807475758,1.3598184441950236,-0.7292021139916526,0.570758392155767,0.8748223194060625
6.515805602176583,Tyrese Haliburton,0.8198424173639276,1.332401140593943,0.539409369404761,1.4772969234914706,1.3879193189281616,0.7770391109685849,-0.3889077941288813,0.23777028004000825,0.3330348355146077
6.444681811570742,Domantas Sabonis,1.4581482994544144,0.6918236691545475,2.1655699683455847,2.01809311869817,0.7807046168970909,0.9712988887107312,-2.187606341974958,-0.7764975999257849,1.3231471922109461
6.427894531963709,Chris Boucher,0.8533053731747002,0.7028049972363657,1.0334902203721472,0.2713402512535354,0.5948225652549264,3.1081564438743396,-0.5000243067371332,-0.1316883869897006,0.49568737452452777
6.41169851797936,Terry Rozier,1.4493642735540866,2.0754710074636424,0.5949368044905453,0.8705499727717595,1.0409394891961212,0.9712988887107312,-1.1667233823866439,0.40980695509964543,0.16605450907947228
6.4109156954821405,Terrence Ross,1.4556385777686065,1.84486311774546,0.43515377699879876,0.3617870016713805,1.6357620544510478,0.2220111745624528,-0.8333738445618886,0.8851554797916623,0.4039183570546197
6.3946950005160925,Zach LaVine,1.7333811109980186,1.503221799644449,0.9307455785807642,1.3366019783970446,1.3879193189281616,1.2087275059511322,-2.592718627525876,0.901320298004425,-0.014503962462026867
6.368552818876994,Richaun Holmes,0.9311067454347465,0.0,1.5944306360346612,0.474845439693687,1.1710569253456364,1.1655586664528774,-0.8021223253908178,0.297663372189211,1.536013359116992
6.335947424758681,Jarrett Allen,0.7554262274281905,0.0,2.213164912704828,0.2769931731546507,0.6505871807475758,2.7196368883900472,-0.875042536789983,-0.32642643634682444,0.9216080154701954
6.07953460032519,Keldon Johnson,1.0641219947825675,0.8785062465454571,1.5230382194957959,0.8140207537606062,1.3383507718235845,1.1100558728122643,-1.250060766842833,0.4482627892526224,0.15323871869512523
6.019387975214956,Thomas Bryant,1.1946275224445804,0.6918236691545475,1.261266025519956,0.5144158930014942,0.39035230844854546,1.3598184441950236,-0.8021223253908178,-0.3619473325924444,1.7711537704340707
5.977103591022773,Chris Paul,0.9311067454347465,0.5380850760090925,0.8805064706460068,2.6116499183152784,0.9108220530466062,0.5827793332264387,-1.0208829595883135,1.033642397815552,-0.49060544388263355
5.85829744205695,De'Andre Hunter,1.124355315241958,1.383647338309095,1.261266025519956,0.7518386128483376,0.5204697445980606,0.7770391109685849,-0.5833616911933219,0.14470698050072392,0.4783360052635555
5.848532679796314,Trae Young,1.818293361367854,1.076170152018185,0.8091140541071415,2.6512203716230855,0.5204697445980606,0.19425977774214623,-2.7709680331682796,1.9616048103300674,-0.411631558821947
5.842269013570882,Ben Simmons,0.9662428490360576,0.0768692965727275,1.7848104134716356,2.413797651776242,1.4312917976446669,1.9425977774214624,-1.968845707777462,-1.4244999118049144,0.6200048472304676
5.832902870224636,Jimmy Butler,0.9697564593961889,0.0,0.8757469762100826,1.4561926817273065,2.290066876231467,0.9324469331623019,-1.2833957206253086,1.1010244212931541,-0.5089357571705561
5.80518813405051,Victor Oladipo,1.4355608042821428,1.84486311774546,1.1422786646218468,1.356701256267677,1.1896451305098528,0.4440223491249056,-1.0833859979304552,-0.2797940882972781,-0.2447031022736411
5.78429344641322,Julius Randle,1.6250447915606425,0.8455622623000024,2.2845573292436936,2.3346567451606277,0.6505871807475758,0.38851955548429246,-2.8438882445674447,0.1522279100491154,0.3470259164347159
5.783639124274134,Marcus Smart,0.8520505123317963,1.3067780417363675,0.4759494435924362,2.097234025313784,1.5614092337941818,1.1655586664528774,-0.9479627481891483,-0.028856557106505698,-0.6985214936516551
5.781248920088396,Darius Garland,1.2063395569783508,1.53738593145455,0.6345992581232484,2.0049029675955667,1.3879193189281616,0.5180260739790565,-1.750085073579966,0.3012161420373299,-0.059055255427901236
5.771195529262769,Luka Doncic,1.8153653527344111,0.8199391634424266,1.7134179969327705,2.2687059896476156,0.5204697445980606,0.5180260739790565,-2.138992867708847,0.5466054297852663,-0.2923413541479905
5.731871726686201,Robert Williams,0.474337398617701,0.0,1.237468553340334,0.19785226653903626,1.1710569253456364,2.331117332905755,-0.8021223253908178,0.13074331353201488,0.9914182617965405
5.678388394025371,Jamal Murray,1.5577005929914627,1.6398783268848531,0.7615191097478979,0.949690879387374,1.0409394891961212,0.25901303698952827,-1.1667233823866439,0.2734007930521693,0.36296954816260907
5.589181298738734,Larry Nance Jr.,0.5973137612222902,0.61495437258182,1.237468553340334,1.3849658657732535,2.472231286840788,0.9712988887107312,-0.9479627481891483,-0.6358453186778656,-0.1052433628634684
5.542317490971409,Deandre Ayton,0.9398907713350743,0.0768692965727275,2.1655699683455847,0.5539863463093014,0.39035230844854546,1.5540782219371698,-0.9479627481891483,-0.16321321817341222,0.9727465443855672
5.530726322329226,Brook Lopez,0.6675859684249126,1.076170152018185,0.7853165819275196,0.2769931731546507,0.5204697445980606,2.1368575551636084,-0.4375212683949915,0.37906923974620055,0.1257851756910794
5.483922134988957,Darius Bazley,0.9235775803773226,0.9663568712000028,1.7134179969327705,0.5426805025070708,0.5948225652549264,1.7760893964996225,-1.250060766842833,0.421331766882253,-0.20429377782217895
5.441982346077916,Giannis Antetokounmpo,1.8358614131685096,0.768692965727275,2.0703800796270975,1.7015294922357114,1.4312917976446669,1.3598184441950236,-2.041765919176627,-2.5542939500759485,0.8704680227322082
5.39275732795654,Patty Mills,1.0139275610664085,2.0205643670545514,0.32636533274909907,0.8592441289695287,0.4461169239411948,0.2220111745624528,-0.3333495378247554,0.474337420961903,0.3635399564761562
5.369337416775653,Kelly Olynyk,0.7378581756275349,1.53738593145455,1.015358812997197,0.5276060441040966,1.0409394891961212,1.2950651849476418,-0.6805886397255424,-0.1557061954177413,0.05141861359179536
5.349866926470219,Nicolas Batum,0.7417621871387917,1.0932522179232356,1.1422786646218468,0.808995934292948,0.9252795459521077,0.3453507159860377,-0.518543725505175,0.4968914506790544,0.3145999353813726
5.346540349076548,Andre Drummond,1.1507073929429412,0.0,2.689114356297264,0.9101204260795667,1.8216441060932125,2.7196368883900472,-1.968845707777462,-2.0135101758132414,0.037673062864219044
5.303955646419289,OG Anunoby,0.9034998068908592,1.0542074958545484,1.1422786646218468,0.4974571272981483,1.9331733370785111,0.8880446982498112,-0.8333738445618886,-0.3585836702917771,0.07725203127923005
5.298361828859694,Bobby Portis,0.7993463569298296,0.5380850760090925,1.5230382194957959,0.474845439693687,0.7807046168970909,0.9712988887107312,-0.5833616911933219,0.16631783406804715,0.6280870882487414
5.2721397673534,Cameron Johnson,0.9223227195344186,1.6142552280272775,0.5235443879516798,0.31656362646245795,0.7807046168970909,0.5827793332264387,-0.29168084559666096,0.47383654968275074,0.34981415116794634
5.2389524033148325,Caris LeVert,1.0189470044380244,0.8455622623000024,0.737721637568276,1.741099945543519,1.4312917976446669,1.1655586664528774,-1.2396435937858092,0.3686652960219713,-0.830250612868696
5.192879608401197,Lauri Markkanen,1.212195574245236,1.6911245246000048,1.2850634976995778,0.3957045330780725,0.7807046168970909,0.38851955548429246,-1.0208829595883135,0.10148527336607693,0.3589649926191581
5.165042685383235,Shai Gilgeous-Alexander,1.3351719368498252,1.1420581205090943,0.8703075539975975,2.1254986348193605,1.1896451305098528,0.6660335236873585,-1.750085073579966,0.0081365102730961,-0.42172365168298437
5.116014748801373,Miles Bridges,0.606097787122618,0.8455622623000024,1.261266025519956,0.474845439693687,0.7807046168970909,2.331117332905755,-1.1667233823866439,0.28430192980965047,-0.3011572630607421
5.094998252594536,Malik Beasley,1.295016389876898,1.0542074958545484,0.9518988871848724,0.5879038777159934,0.5948225652549264,0.4440223491249056,-0.5833616911933219,0.7864460152093957,-0.03595763643368175
5.0840866179093975,George Hill,0.9018266591003206,1.332401140593943,0.41248951778011134,1.1607332970290125,1.0409394891961212,0.25901303698952827,-0.4861347426611017,0.09647132033381595,0.36634689954764577
5.062784624822513,Harrison Barnes,1.1946275224445804,0.8455622623000024,1.3564559142384431,0.8705499727717595,0.7807046168970909,0.38851955548429246,-0.7292021139916526,0.04948456321432856,0.30608233146366837
4.98917841447054,Serge Ibaka,0.8276504403864413,0.7516108998222245,1.3326584420588212,0.4924323078304902,0.3469798297320404,1.8994289379232077,-0.7129976225696159,0.0031641984395373727,0.04825098084739284
4.970821588139758,Otto Porter,0.9838109008367133,1.3665652724040445,1.311505133454713,0.6331272529249159,0.9252795459521077,0.0,-0.648179656881469,0.6024322840746599,-0.20371914462592763
4.958664208642936,Austin Rivers,0.9311067454347465,1.6911245246000048,0.38075955487394897,0.791409066156145,1.0409394891961212,0.0,-0.875042536789983,-0.0,0.9983673651719535
4.906482750346189,Pascal Siakam,1.4054441440524474,1.0249239543030333,1.4595782936834711,1.1079726926186029,0.8674495743301011,1.036052147958113,-1.5556311765155253,-0.03847540947534093,-0.40083147060871277
4.900433716148793,Joe Harris,0.9398907713350743,1.7679938211727322,0.6901266932090324,0.474845439693687,0.6505871807475758,0.5827793332264387,-0.5104414797941568,-0.11677964656330599,0.4214316031217148
4.900030043239499,Steven Adams,0.7027220720262237,0.0,1.737215469112392,0.8309795194639522,1.6915266699436973,1.1655586664528774,-1.093803170987479,-1.2139030386632268,1.079733855891062
4.893487675794469,Mason Plumlee,0.5270415540196678,0.0,1.8324053578308792,1.1475431459264103,1.3011743614951516,0.7770391109685849,-0.875042536789983,-0.19778403106086362,0.38111071340462127
4.8871627877103165,LaMelo Ball,0.8520505123317963,0.9993008554454573,0.9756963593644941,1.5432476790044825,1.6915266699436973,0.5827793332264387,-1.2396435937858092,-0.10281597959459722,-0.4149790482256436
4.862363332572513,John Konchar,0.4075788017752098,0.368972623549092,0.8757469762100826,0.8863781540948823,1.4573152848745698,0.621631288774868,-0.1166723382386644,0.45488308769544067,-0.09347054616296856
4.856278061682997,Jordan Clarkson,1.0892192116406467,1.383647338309095,0.7615191097478979,0.474845439693687,1.1710569253456364,0.38851955548429246,-1.1667233823866439,0.4150452433416652,0.33914862050671984
4.841719093971306,Mike Conley,1.2209796001455637,1.84486311774546,0.7853165819275196,1.6223885856200972,1.0409394891961212,0.19425977774214623,-1.5313244393824703,-0.019857804090289703,-0.315845814932843
4.823801464106565,Kevin Huerter,0.8696185641324519,1.4605166348818224,0.6425317488497889,1.0288317860029883,1.3011743614951516,0.19425977774214623,-0.7292021139916526,0.13074331353201488,-0.07467260853814757
4.823166678604101,Justin Holiday,0.7378581756275349,1.076170152018185,0.6663292210294106,0.43527498638587975,1.4312917976446669,0.5827793332264387,-0.6562819025924873,0.16631783406804715,0.3834270811964257
4.812068939501253,Donte DiVincenzo,0.7905623310295018,1.53738593145455,0.6425317488497889,0.7122681595405305,1.5614092337941818,0.38851955548429246,-0.9479627481891483,-0.05838982328165299,0.18574455081920835
4.802339005313218,Gorgui Dieng,0.6625665250532967,0.7906556218909115,0.8975046650600225,0.45223375208922567,0.743528206568658,1.1100558728122643,-0.5833616911933219,0.27076374267585757,0.4583923103563035
4.788438117809636,Rudy Gay,0.8934609201476272,1.1420581205090943,0.9247017761224474,0.4974571272981483,0.743528206568658,1.7760893964996225,-0.6666990756495108,-0.0932646960990927,-0.42889365758735754
4.773525693125498,De'Aaron Fox,1.291251807348186,0.6918236691545475,0.5235443879516798,1.7806703988513262,1.6915266699436973,1.3598184441950236,-1.6042446507816357,-0.539177842024978,-0.4216871915123491
4.761354671416801,Russell Westbrook,1.4405802476537586,0.8199391634424266,2.030717625994394,3.7460029131390864,1.5614092337941818,0.25901303698952827,-2.9168084559666103,-1.1301955213304666,-1.049303572299498
4.757731914292982,Andrew Wiggins,1.247331677846547,1.1530394485909126,0.9043039428256288,0.7518386128483376,0.5204697445980606,1.9425977774214624,-1.1667233823866439,-0.23260920976844257,-0.3625166976828799
4.691885515983799,Wayne Ellington,0.8432664864314685,1.4348935360242465,0.5076794064985986,0.21104241764163864,0.6939596594640808,0.5180260739790565,-0.19445389706444066,0.12635641324873353,0.5511154197604156
4.687980573899338,Jonas Valanciunas,1.0340053345528721,0.2635518739636371,2.2029659960564185,0.5879038777159934,0.8922338478823896,1.332067047374717,-1.5834103046675885,-0.452077785281974,0.4107406863028724
4.6597953459015224,Dejounte Murray,1.1143164284987261,0.5271037479272742,1.2510671088715464,1.8089350083569027,1.6357620544510478,0.0,-1.5834103046675885,-0.10653143084483731,0.01255273330845071
4.656994554411943,Dillon Brooks,1.1845886357013486,1.493460619127277,0.8431104429351728,1.040137629805219,1.9331733370785111,0.4440223491249056,-1.5834103046675885,0.312108594247493,-1.0101967489403954
4.614762183879584,Robert Covington,0.5019443371615884,0.9663568712000028,1.0878844424969971,0.45223375208922567,1.6357620544510478,0.8880446982498112,-0.5833616911933219,0.09503876232459837,-0.429141042900366
4.571788108335849,Kyle Anderson,1.1042775417554944,0.9663568712000028,1.4958411084333707,1.0853610050141416,0.4461169239411948,0.8880446982498112,-1.5000729202113996,0.3947982973907635,-0.30893541743752984
4.540068840927529,Coby White,1.3039398447597708,1.7082065905050552,0.9730521957889806,1.758686813680322,0.23131988648802693,0.17267535799301886,-1.6204491422036722,0.46486511478049725,-0.45222782086447044
4.53690464588168,Al Horford,0.620737830289831,1.0249239543030333,1.364388404964984,0.8441696705665546,0.1734899148660202,1.2950651849476418,-0.3889077941288813,0.06317820662436677,-0.4601407265518691
4.52667574211342,Evan Fournier,1.0400286665988112,0.9839269961309121,0.3046076438991592,0.6331272529249159,1.4573152848745698,0.0,-1.0500510441479796,0.7833710246702483,0.3743499171627826
4.50592999690698,Patrick Beverley,0.6246418418010877,1.2982370087838422,0.7615191097478979,0.5276060441040966,0.6939596594640808,0.8633767899650945,-0.4537257598170283,0.15851352002667213,0.03180178283123619
4.499264389916118,Clint Capela,0.7144341065599941,0.0,2.5066670695868303,0.4220848352832773,0.5204697445980606,1.813091258926698,-0.4861347426611017,-1.7302189070485325,0.7388710246708915
4.490216381400363,Kentavious Caldwell-Pope,0.7027220720262237,1.0249239543030333,0.2855696661554617,0.4220848352832773,0.8674495743301011,0.7770391109685849,-0.4861347426611017,0.4270372445401537,0.4695246664546284
4.479738711301033,Maxi Kleber,0.5320609973912838,1.0542074958545484,1.006293109309722,0.3617870016713805,0.4461169239411948,0.8880446982498112,-0.4166869222809443,0.5300961017348046,0.07781930542923221
4.470645036266414,D'Angelo Russell,1.3452108235930567,1.84486311774546,0.5711393323109234,1.7184882579390575,1.487056413137316,0.4440223491249056,-2.0834346114047215,-0.522877267026125,-0.33382337915345917
4.469958475890913,Denzel Valentine,0.5153295194858974,1.0249239543030333,0.8249790355602227,0.474845439693687,1.3879193189281616,0.25901303698952827,-0.19445389706444066,0.12635641324873353,0.051045654746090664
4.456348797986689,Josh Jackson,1.0892192116406467,0.92243155887273,0.8567089984663853,0.6331272529249159,1.0409394891961212,1.036052147958113,-1.0694964338544235,-0.3892654885443532,0.33663206132655354
4.441866766847902,Mike Muscala,0.7729942792288461,1.493460619127277,0.5983364433733483,0.2713402512535354,0.2974112826274632,0.6660335236873585,-0.3333495378247554,0.43322198828137204,0.2424179170934574
4.427628365144773,Tim Hardaway Jr.,1.1946275224445804,2.108414991709097,0.7615191097478979,0.6331272529249159,0.8922338478823896,0.2220111745624528,-0.6666990756495108,-0.6316416018786767,-0.08596485659837189
4.420792169952324,Obi Toppin,0.6324498648236014,1.84486311774546,0.5711393323109234,0.31656362646245795,0.0,3.1081564438743396,-0.0,-0.0,-2.052380215264459
4.385370779412039,Jae Crowder,0.7993463569298296,1.6142552280272775,0.8567089984663853,0.7122681595405305,0.6505871807475758,0.19425977774214623,-0.4375212683949915,0.07235349025036196,-0.07688714389707577
4.365674862740317,Luguentz Dort,0.9436553538637862,1.3177593698181855,0.5439422212484986,0.31656362646245795,0.8922338478823896,0.4440223491249056,-0.5000243067371332,0.10916188773143207,0.2983605133457937
4.320225848581039,Rajon Rondo,0.42163324321573425,0.61495437258182,0.19037977743697448,2.2159453852372057,0.5204697445980606,0.7770391109685849,-0.5833616911933219,-0.0,0.16316590573598094
4.311052522990233,Danny Green,0.5533936317206511,1.1530394485909126,0.499746915772058,0.7122681595405305,1.4312917976446669,0.7770391109685849,-0.6562819025924873,0.03617674512518098,-0.19562138377986546
4.273345236501009,Marc Gasol,0.28987285471081725,0.30747718629091,1.1184811924422249,0.791409066156145,0.39035230844854546,1.9425977774214624,-0.7292021139916526,0.025371318341519233,0.1369856466810371
4.2719453041402895,Avery Bradley,0.7612822446950758,1.22990874516364,0.3172996290616242,0.5803666485145063,1.0409394891961212,0.25901303698952827,-0.3889077941288813,0.033828424455358976,0.43821488019331584
4.2533586148020595,Lonzo Ball,0.9398907713350743,1.4605166348818224,0.8805064706460068,1.464106772388868,1.1710569253456364,0.9712988887107312,-1.750085073579966,-0.329129569182027,-0.5548032057440869
4.236888443134665,Duncan Robinson,0.8332275996882367,2.0205643670545514,0.8431104429351728,0.45223375208922567,0.8922338478823896,0.2220111745624528,-0.9167112290180776,0.19007752464919675,-0.29985903670848235
4.155120000361772,Eric Bledsoe,0.8608345382321241,1.1530394485909126,0.6663292210294106,1.3058249591576392,1.0409394891961212,0.5827793332264387,-1.1667233823866439,-0.1516048252708857,-0.13629878141334434
4.088655871855735,Ivica Zubac,0.5777937036660061,0.0,0.7192124925396813,0.2813898901888515,0.46263977297605385,1.381402863944151,-0.518543725505175,0.24591532729869825,0.9388455467474679
4.0752765864477345,Enes Kanter,0.7729942792288461,0.0,1.7678122190576202,0.1356701256267677,0.2974112826274632,0.2220111745624528,-0.5000243067371332,0.2851162869737951,1.094285525107923
4.055243662758691,Cody Zeller,0.42163324321573425,0.0,0.5711393323109234,0.0,3.1228184675883637,1.5540782219371698,-0.5833616911933219,-1.226862997983355,0.19579908688317715
4.054501982583416,Blake Griffin,0.9978653422772377,1.598881368712732,0.8376710207226877,1.1396290552648487,1.2491273870353454,0.0,-0.7000340294319863,-0.3164544496973818,-0.7521837123000666
4.028569258409153,Josh Richardson,0.9637331273502495,1.22990874516364,0.5983364433733483,0.5426805025070708,0.743528206568658,0.4440223491249056,-0.7500364601056998,0.5817252424678292,-0.32532889804084736
4.017025548219558,Dorian Finney-Smith,0.602333204593906,0.8785062465454571,0.8703075539975975,0.2713402512535354,1.1896451305098528,0.6660335236873585,-0.3333495378247554,0.14942092975087415,-0.27721175429426764
4.003008349413161,DeMarcus Cousins,0.40406519141507863,0.30747718629091,1.1422786646218468,0.31656362646245795,0.5204697445980606,3.1081564438743396,-0.7292021139916526,-0.44631069880476537,-0.6204896950531146
4.0020118906009206,Derrick Favors,0.5006894763186844,0.0,1.0232913037237379,0.43527498638587975,0.2602348722990303,1.7483379996793162,-0.29168084559666096,-0.33993499596568866,0.6657990937566218
3.95675868394269,Tomas Satoransky,0.44505731228327505,0.4099695817212133,0.4442194806862738,1.899381758774748,1.3879193189281616,0.5180260739790565,-1.5556311765155253,0.37906923974620055,0.028747094339286336
3.9357141422875697,JaMychal Green,0.9135386936340908,1.6398783268848531,0.9518988871848724,0.6331272529249159,1.0409394891961212,0.0,-1.5556311765155253,-0.5950809317396872,0.9070436007179291
3.9129657631051606,James Wiseman,0.7905623310295018,0.3843464828636375,1.1422786646218468,0.11871135992342174,0.5204697445980606,2.5253771106479013,-1.0208829595883135,-0.6110762249254952,0.06317925393459962
3.9094759434931445,Montrezl Harrell,0.8696185641324519,0.0,1.4278483307773087,0.43527498638587975,0.7807046168970909,0.38851955548429246,-0.8021223253908178,-0.17201122965991203,0.9816434448668504
3.9002555385811974,Deni Avdija,0.44798532091671767,0.8455622623000024,0.7615191097478979,0.6726977062327232,1.1710569253456364,0.5827793332264387,-0.3646010569958263,-0.2711412289598063,0.05439716676741334
3.884184939069431,Devin Booker,1.510852454856381,1.22990874516364,0.7139241653886543,1.464106772388868,0.9108220530466062,0.38851955548429246,-2.7709680331682796,0.07987441979875344,0.35714480611051447
